#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC89_PLASMIDT7INIT_VR01_DESCLINEARBSAI_TX	Neg	GH	2468	23	0.9	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR04_DESCLINEARBSAI_TX	Neg	GH	5605	38	0.7	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR22_DESCLINEARBSAI_TX	Neg	GH	6767	45	0.7	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX	Neg	GH	2995	89	3	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR25_DESCLINEARBSAI_TX	Neg	GH	1056	7	0.7	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX	Neg	GH	2922	113	3.9	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR31_DESCLINEARBSAI_TX	Neg	GH	75	5	6.7	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR01_DESCLINEARBSAI_TX_RH1	Neg	GH	1798	8	0.4	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR04_DESCLINEARBSAI_TX_RH1	Neg	GH	4365	127	2.9	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR22_DESCLINEARBSAI_TX_RH1	Neg	GH	5291	30	0.6	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX_RH1	Neg	GH	2628	74	2.8	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR25_DESCLINEARBSAI_TX_RH1	Neg	GH	1011	55	5.4	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX_RH1	Neg	GH	2572	24	0.9	PEAK_TEMP
PBEH2_BCBC90_PLASMIDT7INIT_VR31_DESCLINEARBSAI_TX_RH1	Neg	GH	447	142	31.8	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR01_DESCSUPERCOIL_NT	Neg	GH	136	51	37.5	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR02_DESCSUPERCOIL_NT	Neg	GH	125	24	19.2	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR03_DESCSUPERCOIL_NT	Neg	GH	74	12	16.2	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR04_DESCSUPERCOIL_NT	Neg	GH	649	107	16.5	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR05_DESCSUPERCOIL_NT	Neg	GH	98	27	27.6	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR06_DESCSUPERCOIL_NT	Neg	GH	78	12	15.4	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR07_DESCSUPERCOIL_NT	Neg	GH	171	35	20.5	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR08_DESCSUPERCOIL_NT	Neg	GH	41	7	17.1	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR09_DESCSUPERCOIL_NT	Neg	GH	95	17	17.9	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR10_DESCSUPERCOIL_NT	Neg	GH	166	21	12.7	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR11_DESCSUPERCOIL_NT	Neg	GH	58	13	22.4	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR12_DESCSUPERCOIL_NT	Neg	GH	102	67	65.7	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR13_DESCSUPERCOIL_NT	Neg	GH	108	51	47.2	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR14_DESCSUPERCOIL_NT	Neg	GH	186	84	45.2	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR15_DESCSUPERCOIL_NT	Neg	GH	109	63	57.8	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR16_DESCSUPERCOIL_NT	Neg	GH	104	54	51.9	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT	Neg	GH	80	55	68.8	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT	Neg	GH	248	128	51.6	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT	Neg	GH	86	43	50	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT	Neg	GH	308	126	40.9	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT	Neg	GH	87	72	82.8	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT	Neg	GH	201	105	52.2	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT	Neg	GH	223	128	57.4	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT	Neg	GH	683	243	35.6	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT	Neg	GH	1837	374	20.4	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR26_DESCSUPERCOIL_NT	Neg	GH	107	48	44.9	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR27_DESCSUPERCOIL_NT	Neg	GH	464	215	46.3	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR28_DESCSUPERCOIL_NT	Neg	GH	294	126	42.9	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR29_DESCSUPERCOIL_NT	Neg	GH	148	70	47.3	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR30_DESCSUPERCOIL_NT	Neg	GH	97	66	68	PEAK_TEMP
PBEH2_BCBC91_PLASMIDT7INIT_VR31_DESCSUPERCOIL_NT	Neg	GH	345	127	36.8	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR01_DESCSUPERCOIL_NT_RH1	Neg	GH	69	22	31.9	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR02_DESCSUPERCOIL_NT_RH1	Neg	GH	75	11	14.7	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR03_DESCSUPERCOIL_NT_RH1	Neg	GH	31	10	32.3	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR04_DESCSUPERCOIL_NT_RH1	Neg	GH	503	69	13.7	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR05_DESCSUPERCOIL_NT_RH1	Neg	GH	40	14	35	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR06_DESCSUPERCOIL_NT_RH1	Neg	GH	45	14	31.1	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR07_DESCSUPERCOIL_NT_RH1	Neg	GH	104	52	50	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR08_DESCSUPERCOIL_NT_RH1	Neg	GH	14	9	64.3	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR09_DESCSUPERCOIL_NT_RH1	Neg	GH	48	11	22.9	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR10_DESCSUPERCOIL_NT_RH1	Neg	GH	116	26	22.4	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR11_DESCSUPERCOIL_NT_RH1	Neg	GH	46	15	32.6	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR12_DESCSUPERCOIL_NT_RH1	Neg	GH	43	27	62.8	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR13_DESCSUPERCOIL_NT_RH1	Neg	GH	50	7	14	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR14_DESCSUPERCOIL_NT_RH1	Neg	GH	84	37	44	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR15_DESCSUPERCOIL_NT_RH1	Neg	GH	53	19	35.8	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR16_DESCSUPERCOIL_NT_RH1	Neg	GH	49	22	44.9	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT_RH1	Neg	GH	40	26	65	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1	Neg	GH	138	57	41.3	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1	Neg	GH	47	21	44.7	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1	Neg	GH	359	144	40.1	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1	Neg	GH	50	37	74	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1	Neg	GH	110	46	41.8	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1	Neg	GH	120	62	51.7	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1	Neg	GH	532	49	9.2	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT_RH1	Neg	GH	1984	252	12.7	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR26_DESCSUPERCOIL_NT_RH1	Neg	GH	50	22	44	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR27_DESCSUPERCOIL_NT_RH1	Neg	GH	366	61	16.7	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR28_DESCSUPERCOIL_NT_RH1	Neg	GH	162	16	9.9	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR29_DESCSUPERCOIL_NT_RH1	Neg	GH	79	35	44.3	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR30_DESCSUPERCOIL_NT_RH1	Neg	GH	44	24	54.5	PEAK_TEMP
PBEH2_BCBC92_PLASMIDT7INIT_VR31_DESCSUPERCOIL_NT_RH1	Neg	GH	307	105	34.2	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR01_DESCLINEARPSII_NT	Neg	GH	219	3	1.4	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR02_DESCLINEARPSII_NT	Neg	GH	269	6	2.2	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR03_DESCLINEARPSII_NT	Neg	GH	110	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR04_DESCLINEARPSII_NT	Neg	GH	789	19	2.4	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR05_DESCLINEARPSII_NT	Neg	GH	118	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR06_DESCLINEARPSII_NT	Neg	GH	137	1	0.7	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR07_DESCLINEARPSII_NT	Neg	GH	284	3	1.1	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR08_DESCLINEARPSII_NT	Neg	GH	35	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR09_DESCLINEARPSII_NT	Neg	GH	149	2	1.3	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR10_DESCLINEARPSII_NT	Neg	GH	233	6	2.6	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR11_DESCLINEARPSII_NT	Neg	GH	117	4	3.4	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR12_DESCLINEARPSII_NT	Neg	GH	117	6	5.1	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR13_DESCLINEARPSII_NT	Neg	GH	198	8	4	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR14_DESCLINEARPSII_NT	Neg	GH	254	2	0.8	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR15_DESCLINEARPSII_NT	Neg	GH	175	1	0.6	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR16_DESCLINEARPSII_NT	Neg	GH	177	5	2.8	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR17_DESCLINEARPSII_NT	Neg	GH	87	7	8	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR18_DESCLINEARPSII_NT	Neg	GH	370	13	3.5	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR19_DESCLINEARPSII_NT	Neg	GH	148	2	1.4	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR20_DESCLINEARPSII_NT	Neg	GH	467	21	4.5	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR21_DESCLINEARPSII_NT	Neg	GH	115	2	1.7	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR22_DESCLINEARPSII_NT	Neg	GH	363	11	3	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR23_DESCLINEARPSII_NT	Neg	GH	397	3	0.8	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR24_DESCLINEARPSII_NT	Neg	GH	810	0	0	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR25_DESCLINEARPSII_NT	Neg	GH	1986	53	2.7	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR26_DESCLINEARPSII_NT	Neg	GH	177	8	4.5	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR27_DESCLINEARPSII_NT	Neg	GH	606	13	2.1	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR28_DESCLINEARPSII_NT	Neg	GH	460	8	1.7	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR29_DESCLINEARPSII_NT	Neg	GH	249	5	2	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR30_DESCLINEARPSII_NT	Neg	GH	121	7	5.8	PEAK_TEMP
PBEH2_BCBC93_PLASMIDT7INIT_VR31_DESCLINEARPSII_NT	Neg	GH	209	26	12.4	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR01_DESCLINEARPSII_NT_RH1	Neg	GH	170	3	1.8	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR02_DESCLINEARPSII_NT_RH1	Neg	GH	215	1	0.5	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR03_DESCLINEARPSII_NT_RH1	Neg	GH	101	1	1	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR04_DESCLINEARPSII_NT_RH1	Neg	GH	626	2	0.3	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR05_DESCLINEARPSII_NT_RH1	Neg	GH	134	2	1.5	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR06_DESCLINEARPSII_NT_RH1	Neg	GH	122	4	3.3	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR07_DESCLINEARPSII_NT_RH1	Neg	GH	263	1	0.4	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR08_DESCLINEARPSII_NT_RH1	Neg	GH	45	1	2.2	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR09_DESCLINEARPSII_NT_RH1	Neg	GH	153	2	1.3	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR10_DESCLINEARPSII_NT_RH1	Neg	GH	201	1	0.5	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR11_DESCLINEARPSII_NT_RH1	Neg	GH	134	5	3.7	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR12_DESCLINEARPSII_NT_RH1	Neg	GH	99	5	5.1	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR13_DESCLINEARPSII_NT_RH1	Neg	GH	159	2	1.3	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR14_DESCLINEARPSII_NT_RH1	Neg	GH	236	5	2.1	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR15_DESCLINEARPSII_NT_RH1	Neg	GH	161	2	1.2	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR16_DESCLINEARPSII_NT_RH1	Neg	GH	142	5	3.5	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR17_DESCLINEARPSII_NT_RH1	Neg	GH	70	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR18_DESCLINEARPSII_NT_RH1	Neg	GH	309	6	1.9	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR19_DESCLINEARPSII_NT_RH1	Neg	GH	126	0	0	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR20_DESCLINEARPSII_NT_RH1	Neg	GH	461	25	5.4	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR21_DESCLINEARPSII_NT_RH1	Neg	GH	101	4	4	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR22_DESCLINEARPSII_NT_RH1	Neg	GH	275	14	5.1	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR23_DESCLINEARPSII_NT_RH1	Neg	GH	301	3	1	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR24_DESCLINEARPSII_NT_RH1	Neg	GH	629	2	0.3	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR25_DESCLINEARPSII_NT_RH1	Neg	GH	1815	64	3.5	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR26_DESCLINEARPSII_NT_RH1	Neg	GH	114	7	6.1	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR27_DESCLINEARPSII_NT_RH1	Neg	GH	476	23	4.8	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR28_DESCLINEARPSII_NT_RH1	Neg	GH	461	6	1.3	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR29_DESCLINEARPSII_NT_RH1	Neg	GH	197	4	2	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR30_DESCLINEARPSII_NT_RH1	Neg	GH	103	7	6.8	PEAK_TEMP
PBEH2_BCBC94_PLASMIDT7INIT_VR31_DESCLINEARPSII_NT_RH1	Neg	GH	80	12	15	PEAK_TEMP
