sample_id	plasmid	strand	call_type	filepath	read_count
67	PFC8_TACINIT_VR04	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR04_Strand_Pos_call_low.bed.tsv	46
67	PFC8_TACINIT_VR05	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR05_Strand_Neg_call_low.bed.tsv	1697
67	PFC8_TACINIT_VR05	Pos	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR05_Strand_Pos_call_high.bed.tsv	1372
67	PFC8_TACINIT_VR05	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR05_Strand_Pos_call_low.bed.tsv	1372
67	PFC8_TACINIT_VR06	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR06_Strand_Neg_call_low.bed.tsv	3
67	PFC8_TACINIT_VR06	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR06_Strand_Pos_call_low.bed.tsv	4
67	PFC8_TACINIT_VR07	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR07_Strand_Neg_call_low.bed.tsv	48
67	PFC8_TACINIT_VR07	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR07_Strand_Pos_call_low.bed.tsv	40
67	PFC8_TACINIT_VR08	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR08_Strand_Neg_call_high.bed.tsv	45
67	PFC8_TACINIT_VR08	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR08_Strand_Neg_call_low.bed.tsv	45
67	PFC8_TACINIT_VR08	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR08_Strand_Pos_call_low.bed.tsv	35
67	PFC8_TACINIT_VR09	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR09_Strand_Neg_call_low.bed.tsv	35
67	PFC8_TACINIT_VR09	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR09_Strand_Pos_call_low.bed.tsv	30
67	PFC8_TACINIT_VR10	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR10_Strand_Neg_call_low.bed.tsv	46
67	PFC8_TACINIT_VR10	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR10_Strand_Pos_call_low.bed.tsv	63
67	PFC8_TACINIT_VR11	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR11_Strand_Neg_call_high.bed.tsv	32
67	PFC8_TACINIT_VR11	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR11_Strand_Neg_call_low.bed.tsv	32
67	PFC8_TACINIT_VR11	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR11_Strand_Pos_call_low.bed.tsv	35
67	PFC8_TACINIT_VR12	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR12_Strand_Neg_call_low.bed.tsv	29
67	PFC8_TACINIT_VR12	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR12_Strand_Pos_call_low.bed.tsv	28
67	PFC8_TACINIT_VR13	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR13_Strand_Neg_call_low.bed.tsv	28
67	PFC8_TACINIT_VR13	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR13_Strand_Pos_call_low.bed.tsv	39
67	PFC8_TACINIT_VR14	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR14_Strand_Neg_call_low.bed.tsv	31
67	PFC8_TACINIT_VR14	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR14_Strand_Pos_call_low.bed.tsv	39
67	PFC8_TACINIT_VR15	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR15_Strand_Neg_call_low.bed.tsv	57
67	PFC8_TACINIT_VR15	Pos	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR15_Strand_Pos_call_high.bed.tsv	95
67	PFC8_TACINIT_VR15	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR15_Strand_Pos_call_low.bed.tsv	95
67	PFC8_TACINIT_VR16	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR16_Strand_Neg_call_low.bed.tsv	20
67	PFC8_TACINIT_VR16	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR16_Strand_Pos_call_low.bed.tsv	31
67	PFC8_TACINIT_VR17	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR17_Strand_Neg_call_low.bed.tsv	153
67	PFC8_TACINIT_VR17	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR17_Strand_Pos_call_low.bed.tsv	433
67	PFC8_TACINIT_VR18	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR18_Strand_Neg_call_low.bed.tsv	47
67	PFC8_TACINIT_VR18	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR18_Strand_Pos_call_low.bed.tsv	46
67	PFC8_TACINIT_VR19	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR19_Strand_Neg_call_high.bed.tsv	3599
67	PFC8_TACINIT_VR19	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR19_Strand_Neg_call_low.bed.tsv	3599
67	PFC8_TACINIT_VR19	Pos	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR19_Strand_Pos_call_high.bed.tsv	3121
67	PFC8_TACINIT_VR19	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR19_Strand_Pos_call_low.bed.tsv	3121
67	PFC8_TACINIT_VR20	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR20_Strand_Neg_call_high.bed.tsv	45
67	PFC8_TACINIT_VR20	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR20_Strand_Neg_call_low.bed.tsv	45
67	PFC8_TACINIT_VR20	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR20_Strand_Pos_call_low.bed.tsv	46
67	PFC8_TACINIT_VR21	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR21_Strand_Neg_call_low.bed.tsv	0
67	PFC8_TACINIT_VR21	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR21_Strand_Pos_call_low.bed.tsv	13
67	PFC8_TACINIT_VR22	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR22_Strand_Neg_call_high.bed.tsv	58
67	PFC8_TACINIT_VR22	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR22_Strand_Neg_call_low.bed.tsv	58
67	PFC8_TACINIT_VR22	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR22_Strand_Pos_call_low.bed.tsv	68
67	PFC8_TACINIT_VR23	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR23_Strand_Neg_call_high.bed.tsv	305
67	PFC8_TACINIT_VR23	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR23_Strand_Neg_call_low.bed.tsv	305
67	PFC8_TACINIT_VR23	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR23_Strand_Pos_call_low.bed.tsv	273
67	PFC8_TACINIT_VR24	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR24_Strand_Neg_call_low.bed.tsv	30
67	PFC8_TACINIT_VR24	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR24_Strand_Pos_call_low.bed.tsv	50
67	PFC8_TACINIT_VR25	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR25_Strand_Neg_call_low.bed.tsv	6
67	PFC8_TACINIT_VR25	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR25_Strand_Pos_call_low.bed.tsv	14
67	PFC8_TACINIT_VR26	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR26_Strand_Neg_call_high.bed.tsv	27
67	PFC8_TACINIT_VR26	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR26_Strand_Neg_call_low.bed.tsv	27
67	PFC8_TACINIT_VR26	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR26_Strand_Pos_call_low.bed.tsv	45
67	PFC8_TACINIT_VR27	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR27_Strand_Neg_call_low.bed.tsv	39
67	PFC8_TACINIT_VR27	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR27_Strand_Pos_call_low.bed.tsv	47
67	PFC8_TACINIT_VR28	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR28_Strand_Neg_call_low.bed.tsv	35
67	PFC8_TACINIT_VR28	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR28_Strand_Pos_call_low.bed.tsv	35
67	PFC8_TACINIT_VR29	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR29_Strand_Neg_call_high.bed.tsv	567
67	PFC8_TACINIT_VR29	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR29_Strand_Neg_call_low.bed.tsv	567
67	PFC8_TACINIT_VR29	Pos	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR29_Strand_Pos_call_high.bed.tsv	712
67	PFC8_TACINIT_VR29	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR29_Strand_Pos_call_low.bed.tsv	712
67	PFC8_TACINIT_VR30	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR30_Strand_Neg_call_low.bed.tsv	25
67	PFC8_TACINIT_VR30	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR30_Strand_Pos_call_low.bed.tsv	56
67	PFC8_TACINIT_VR31	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR31_Strand_Pos_call_low.bed.tsv	10
68	PFC8_TACINIT_VR01	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR01_Strand_Neg_call_low.bed.tsv	13
68	PFC8_TACINIT_VR01	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR01_Strand_Pos_call_low.bed.tsv	24
68	PFC8_TACINIT_VR02	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR02_Strand_Neg_call_high.bed.tsv	26
68	PFC8_TACINIT_VR02	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR02_Strand_Neg_call_low.bed.tsv	26
68	PFC8_TACINIT_VR02	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR02_Strand_Pos_call_low.bed.tsv	32
68	PFC8_TACINIT_VR03	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR03_Strand_Neg_call_low.bed.tsv	19
68	PFC8_TACINIT_VR03	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR03_Strand_Pos_call_low.bed.tsv	22
68	PFC8_TACINIT_VR04	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR04_Strand_Neg_call_high.bed.tsv	32
68	PFC8_TACINIT_VR04	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR04_Strand_Neg_call_low.bed.tsv	32
68	PFC8_TACINIT_VR04	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR04_Strand_Pos_call_low.bed.tsv	31
68	PFC8_TACINIT_VR05	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR05_Strand_Neg_call_low.bed.tsv	1397
68	PFC8_TACINIT_VR05	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR05_Strand_Pos_call_low.bed.tsv	1232
68	PFC8_TACINIT_VR06	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR06_Strand_Neg_call_low.bed.tsv	1
68	PFC8_TACINIT_VR06	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR06_Strand_Pos_call_low.bed.tsv	1
68	PFC8_TACINIT_VR07	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR07_Strand_Neg_call_high.bed.tsv	31
68	PFC8_TACINIT_VR07	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR07_Strand_Neg_call_low.bed.tsv	31
68	PFC8_TACINIT_VR07	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR07_Strand_Pos_call_low.bed.tsv	32
68	PFC8_TACINIT_VR08	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR08_Strand_Neg_call_low.bed.tsv	23
68	PFC8_TACINIT_VR08	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR08_Strand_Pos_call_low.bed.tsv	29
68	PFC8_TACINIT_VR09	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR09_Strand_Neg_call_low.bed.tsv	18
68	PFC8_TACINIT_VR09	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR09_Strand_Pos_call_low.bed.tsv	22
68	PFC8_TACINIT_VR10	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR10_Strand_Neg_call_low.bed.tsv	26
68	PFC8_TACINIT_VR10	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR10_Strand_Pos_call_low.bed.tsv	25
68	PFC8_TACINIT_VR11	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR11_Strand_Neg_call_high.bed.tsv	27
68	PFC8_TACINIT_VR11	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR11_Strand_Neg_call_low.bed.tsv	27
68	PFC8_TACINIT_VR11	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR11_Strand_Pos_call_low.bed.tsv	21
68	PFC8_TACINIT_VR12	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR12_Strand_Neg_call_low.bed.tsv	26
68	PFC8_TACINIT_VR12	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR12_Strand_Pos_call_low.bed.tsv	22
68	PFC8_TACINIT_VR13	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR13_Strand_Neg_call_low.bed.tsv	15
68	PFC8_TACINIT_VR13	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR13_Strand_Pos_call_low.bed.tsv	17
68	PFC8_TACINIT_VR14	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR14_Strand_Neg_call_high.bed.tsv	20
68	PFC8_TACINIT_VR14	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR14_Strand_Neg_call_low.bed.tsv	20
68	PFC8_TACINIT_VR14	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR14_Strand_Pos_call_low.bed.tsv	31
68	PFC8_TACINIT_VR15	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR15_Strand_Neg_call_low.bed.tsv	55
68	PFC8_TACINIT_VR15	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR15_Strand_Pos_call_low.bed.tsv	61
68	PFC8_TACINIT_VR16	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR16_Strand_Neg_call_low.bed.tsv	26
68	PFC8_TACINIT_VR16	Pos	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR16_Strand_Pos_call_high.bed.tsv	32
68	PFC8_TACINIT_VR16	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR16_Strand_Pos_call_low.bed.tsv	32
68	PFC8_TACINIT_VR17	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR17_Strand_Neg_call_low.bed.tsv	65
68	PFC8_TACINIT_VR17	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR17_Strand_Pos_call_low.bed.tsv	312
68	PFC8_TACINIT_VR18	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR18_Strand_Neg_call_low.bed.tsv	24
68	PFC8_TACINIT_VR18	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR18_Strand_Pos_call_low.bed.tsv	29
68	PFC8_TACINIT_VR19	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR19_Strand_Neg_call_high.bed.tsv	3382
68	PFC8_TACINIT_VR19	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR19_Strand_Neg_call_low.bed.tsv	3382
68	PFC8_TACINIT_VR19	Pos	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR19_Strand_Pos_call_high.bed.tsv	2848
68	PFC8_TACINIT_VR19	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR19_Strand_Pos_call_low.bed.tsv	2848
68	PFC8_TACINIT_VR20	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR20_Strand_Neg_call_high.bed.tsv	29
68	PFC8_TACINIT_VR20	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR20_Strand_Neg_call_low.bed.tsv	29
68	PFC8_TACINIT_VR20	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR20_Strand_Pos_call_low.bed.tsv	28
68	PFC8_TACINIT_VR21	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR21_Strand_Neg_call_low.bed.tsv	3
68	PFC8_TACINIT_VR21	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR21_Strand_Pos_call_low.bed.tsv	15
68	PFC8_TACINIT_VR22	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR22_Strand_Neg_call_low.bed.tsv	35
68	PFC8_TACINIT_VR22	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR22_Strand_Pos_call_low.bed.tsv	30
68	PFC8_TACINIT_VR23	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR23_Strand_Neg_call_high.bed.tsv	256
68	PFC8_TACINIT_VR23	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR23_Strand_Neg_call_low.bed.tsv	256
68	PFC8_TACINIT_VR23	Pos	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR23_Strand_Pos_call_high.bed.tsv	213
68	PFC8_TACINIT_VR23	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR23_Strand_Pos_call_low.bed.tsv	213
68	PFC8_TACINIT_VR24	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR24_Strand_Neg_call_low.bed.tsv	32
68	PFC8_TACINIT_VR24	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR24_Strand_Pos_call_low.bed.tsv	26
68	PFC8_TACINIT_VR25	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR25_Strand_Neg_call_low.bed.tsv	2
68	PFC8_TACINIT_VR25	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR25_Strand_Pos_call_low.bed.tsv	10
68	PFC8_TACINIT_VR26	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR26_Strand_Neg_call_low.bed.tsv	26
68	PFC8_TACINIT_VR26	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR26_Strand_Pos_call_low.bed.tsv	24
68	PFC8_TACINIT_VR27	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR27_Strand_Neg_call_low.bed.tsv	19
68	PFC8_TACINIT_VR27	Pos	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR27_Strand_Pos_call_high.bed.tsv	29
68	PFC8_TACINIT_VR27	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR27_Strand_Pos_call_low.bed.tsv	29
68	PFC8_TACINIT_VR28	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR28_Strand_Neg_call_high.bed.tsv	21
68	PFC8_TACINIT_VR28	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR28_Strand_Neg_call_low.bed.tsv	21
68	PFC8_TACINIT_VR28	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR28_Strand_Pos_call_low.bed.tsv	24
68	PFC8_TACINIT_VR29	Neg	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR29_Strand_Neg_call_high.bed.tsv	341
68	PFC8_TACINIT_VR29	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR29_Strand_Neg_call_low.bed.tsv	341
68	PFC8_TACINIT_VR29	Pos	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR29_Strand_Pos_call_high.bed.tsv	442
68	PFC8_TACINIT_VR29	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR29_Strand_Pos_call_low.bed.tsv	442
68	PFC8_TACINIT_VR30	Neg	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR30_Strand_Neg_call_low.bed.tsv	14
68	PFC8_TACINIT_VR30	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR30_Strand_Pos_call_low.bed.tsv	28
68	PFC8_TACINIT_VR31	Pos	high	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR31_Strand_Pos_call_high.bed.tsv	8
68	PFC8_TACINIT_VR31	Pos	low	mergedBed/PBEH2-68_Plasmid_PFC8_TACINIT_VR31_Strand_Pos_call_low.bed.tsv	8
69	PFC8_TACINIT_VR01	Neg	high	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR01_Strand_Neg_call_high.bed.tsv	9
69	PFC8_TACINIT_VR01	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR01_Strand_Neg_call_low.bed.tsv	9
69	PFC8_TACINIT_VR01	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR01_Strand_Pos_call_low.bed.tsv	15
69	PFC8_TACINIT_VR02	Neg	high	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR02_Strand_Neg_call_high.bed.tsv	20
69	PFC8_TACINIT_VR02	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR02_Strand_Neg_call_low.bed.tsv	20
69	PFC8_TACINIT_VR02	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR02_Strand_Pos_call_low.bed.tsv	22
69	PFC8_TACINIT_VR03	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR03_Strand_Neg_call_low.bed.tsv	11
69	PFC8_TACINIT_VR03	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR03_Strand_Pos_call_low.bed.tsv	24
69	PFC8_TACINIT_VR04	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR04_Strand_Neg_call_low.bed.tsv	26
69	PFC8_TACINIT_VR04	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR04_Strand_Pos_call_low.bed.tsv	26
69	PFC8_TACINIT_VR05	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR05_Strand_Neg_call_low.bed.tsv	1467
69	PFC8_TACINIT_VR05	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR05_Strand_Pos_call_low.bed.tsv	1181
69	PFC8_TACINIT_VR06	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR06_Strand_Neg_call_low.bed.tsv	2
69	PFC8_TACINIT_VR06	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR06_Strand_Pos_call_low.bed.tsv	2
69	PFC8_TACINIT_VR07	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR07_Strand_Neg_call_low.bed.tsv	17
69	PFC8_TACINIT_VR07	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR07_Strand_Pos_call_low.bed.tsv	24
69	PFC8_TACINIT_VR08	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR08_Strand_Neg_call_low.bed.tsv	22
69	PFC8_TACINIT_VR08	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR08_Strand_Pos_call_low.bed.tsv	20
69	PFC8_TACINIT_VR09	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR09_Strand_Neg_call_low.bed.tsv	25
69	PFC8_TACINIT_VR09	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR09_Strand_Pos_call_low.bed.tsv	13
69	PFC8_TACINIT_VR10	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR10_Strand_Neg_call_low.bed.tsv	32
69	PFC8_TACINIT_VR10	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR10_Strand_Pos_call_low.bed.tsv	24
69	PFC8_TACINIT_VR11	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR11_Strand_Neg_call_low.bed.tsv	24
69	PFC8_TACINIT_VR11	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR11_Strand_Pos_call_low.bed.tsv	17
69	PFC8_TACINIT_VR12	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR12_Strand_Neg_call_low.bed.tsv	13
69	PFC8_TACINIT_VR12	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR12_Strand_Pos_call_low.bed.tsv	12
69	PFC8_TACINIT_VR13	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR13_Strand_Neg_call_low.bed.tsv	10
69	PFC8_TACINIT_VR13	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR13_Strand_Pos_call_low.bed.tsv	12
69	PFC8_TACINIT_VR14	Neg	high	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR14_Strand_Neg_call_high.bed.tsv	25
69	PFC8_TACINIT_VR14	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR14_Strand_Neg_call_low.bed.tsv	25
69	PFC8_TACINIT_VR14	Pos	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR14_Strand_Pos_call_low.bed.tsv	14
69	PFC8_TACINIT_VR15	Neg	high	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR15_Strand_Neg_call_high.bed.tsv	42
69	PFC8_TACINIT_VR15	Neg	low	mergedBed/PBEH2-69_Plasmid_PFC8_TACINIT_VR15_Strand_Neg_call_low.bed.tsv	42
